Label,Damage Descriptions
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
3,"Soil liquefaction, building settlement"
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,Structural failure of columns
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,"Guiren Junior High School; 3 floors; Structural failure of column, beam"
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
2,Soil Liquefaction
1,Soil Liquefaction
2,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
2,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
1,Soil Liquefaction
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed residential and commercial building - 16 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed commercial building - 10 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 4 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed residential building and public market - 2 floors.
3,Collapsed street house - 6 floors.
3,Collapsed street house - 6 floors.
3,Collapsed street house - 6 floors.
3,Collapsed street house - 6 floors.
3,Collapsed street house - 6 floors.
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
2,Liquefaction
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
1,Private Hospital Chi Mei light damage
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
2,15 story apartment building on Younger St. The earthquake caused a lot of crackings at the basement and 2 columns were destroyed.
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Hotel - unoce construction - collapse
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Collpased bank
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School.
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
2,Juojhen District Office; Structural failure of columns and cracking in partition walls
